1243.57, 0.691912
1243.04, 0.685723
1242.51, 0.6887
1241.98, 0.695817
1241.46, 0.696423
1240.93, 0.689345
1240.4, 0.684208
1239.87, 0.687593
1239.35, 0.693922
1238.82, 0.693667
1238.3, 0.686834
1237.77, 0.682645
1237.25, 0.68632
1236.73, 0.691885
1236.2, 0.690892
1235.68, 0.684348
1235.16, 0.681012
1234.64, 0.684876
1234.11, 0.689701
1233.59, 0.688076
1233.07, 0.681857
1232.55, 0.67929
1232.03, 0.683253
1231.51, 0.687363
1231, 0.685201
1230.48, 0.679334
1229.96, 0.677455
1229.44, 0.681439
1228.92, 0.68486
1228.41, 0.682248
1227.89, 0.676752
1227.38, 0.675486
1226.86, 0.679421
1226.35, 0.682179
1225.83, 0.679193
1225.32, 0.674083
1224.8, 0.673358
1224.29, 0.677183
1223.78, 0.679307
1223.27, 0.676016
1222.75, 0.671298
1222.24, 0.671043
1221.73, 0.674704
1221.22, 0.676224
1220.71, 0.672692
1220.2, 0.668368
1219.69, 0.668513
1219.18, 0.671959
1218.67, 0.672903
1218.17, 0.669185
1217.66, 0.66525
1217.15, 0.665733
1216.64, 0.668923
1216.14, 0.66932
1215.63, 0.665466
1215.13, 0.66191
1214.62, 0.662663
1214.12, 0.665558
1213.61, 0.665437
1213.11, 0.661489
1212.61, 0.658294
1212.1, 0.659254
1211.6, 0.661818
1211.1, 0.661209
1210.6, 0.657203
1210.09, 0.654349
1209.59, 0.655453
1209.09, 0.657657
1208.59, 0.656587
1208.09, 0.65255
1207.59, 0.650007
1207.09, 0.65119
1206.6, 0.653005
1206.1, 0.651498
1205.6, 0.647454
1205.1, 0.645186
1204.61, 0.646384
1204.11, 0.647779
1203.61, 0.645856
1203.12, 0.641815
1202.62, 0.639781
1202.13, 0.640929
1201.63, 0.641878
1201.14, 0.639554
1200.65, 0.635516
1200.15, 0.633665
1199.66, 0.634691
1199.17, 0.635163
1198.68, 0.632448
1198.19, 0.628406
1197.69, 0.626676
1197.2, 0.627507
1196.71, 0.627466
1196.22, 0.624355
1195.73, 0.620281
1195.24, 0.618598
1194.76, 0.619148
1194.27, 0.61855
1193.78, 0.615026
1193.29, 0.610875
1192.81, 0.609146
1192.32, 0.609318
1191.83, 0.608103
1191.35, 0.604128
1190.86, 0.599829
1190.38, 0.597933
1189.89, 0.597605
1189.41, 0.595687
1188.92, 0.59119
1188.44, 0.586633
1187.96, 0.584415
1187.47, 0.58343
1186.99, 0.580688
1186.51, 0.575549
1186.03, 0.570568
1185.55, 0.567812
1185.07, 0.565956
1184.58, 0.5622
1184.1, 0.556224
1183.63, 0.550562
1183.15, 0.546959
1182.67, 0.543916
1182.19, 0.538848
1181.71, 0.53171
1181.23, 0.524968
1180.76, 0.520049
1180.28, 0.515333
1179.8, 0.508462
1179.33, 0.499613
1178.85, 0.491129
1178.37, 0.484133
1177.9, 0.476935
1177.43, 0.46741
1176.95, 0.455887
1176.48, 0.444519
1176, 0.434133
1175.53, 0.423025
1175.06, 0.409291
1174.59, 0.393314
1174.11, 0.376963
1173.64, 0.360769
1173.17, 0.34306
1172.7, 0.322133
1172.23, 0.298282
1171.76, 0.272942
1171.29, 0.24633
1170.82, 0.216904
1170.35, 0.18321
1169.88, 0.145386
1169.41, 0.104403
1168.95, 0.0604922
1168.48, 0.0131502
1168.01, 0.0373316
1167.55, 0.0888521
1167.08, 0.137647
1166.61, 0.178084
1166.15, 0.20139
1165.68, 0.195468
1165.22, 0.14835
1164.75, 0.0543201
1164.29, 0.08164
1163.83, 0.244427
1163.36, 0.413751
1162.9, 0.57023
1162.44, 0.700266
1161.97, 0.79873
1161.51, 0.868684
1161.05, 0.917652
1160.59, 0.952337
1160.13, 0.975711
1159.67, 0.988606
1159.21, 0.993184
1158.75, 0.993655
1158.29, 0.993369
1157.83, 0.992295
1157.37, 0.988473
1156.91, 0.981663
1156.46, 0.97436
1156, 0.968862
1155.54, 0.96448
1155.08, 0.95877
1154.63, 0.951097
1154.17, 0.943614
1153.72, 0.938325
1153.26, 0.934355
1152.81, 0.92924
1152.35, 0.922407
1151.9, 0.915967
1151.44, 0.911728
1150.99, 0.908663
1150.54, 0.904375
1150.08, 0.898483
1149.63, 0.893126
1149.18, 0.889914
1148.73, 0.887648
1148.28, 0.88403
1147.82, 0.878915
1147.37, 0.874486
1146.92, 0.872134
1146.47, 0.870477
1146.02, 0.867339
1145.57, 0.862833
1145.13, 0.859179
1144.68, 0.857523
1144.23, 0.856307
1143.78, 0.853495
1143.33, 0.849469
1142.89, 0.846467
1142.44, 0.845375
1141.99, 0.844462
1141.55, 0.84186
1141.1, 0.838223
1140.66, 0.835783
1140.21, 0.835146
1139.77, 0.834429
1139.32, 0.831955
1138.88, 0.828647
1138.43, 0.826701
1137.99, 0.826433
1137.55, 0.825826
1137.1, 0.82342
1136.66, 0.820403
1136.22, 0.818901
1135.78, 0.81893
1135.34, 0.818365
1134.9, 0.815989
1134.46, 0.813238
1134.02, 0.812141
1133.58, 0.812403
1133.14, 0.811823
1132.7, 0.809449
1132.26, 0.806954
1131.82, 0.806231
1131.38, 0.806672
1130.94, 0.806031
1130.51, 0.803647
1130.07, 0.801404
1129.63, 0.801028
1129.2, 0.8016
1128.76, 0.80086
1128.32, 0.798458
1127.89, 0.79647
1127.45, 0.796419
1127.02, 0.797075
1126.58, 0.796204
1126.15, 0.793786
1125.72, 0.79206
1125.28, 0.792312
1124.85, 0.793007
1124.42, 0.79198
1123.98, 0.789553
1123.55, 0.788099
1123.12, 0.788632
1122.69, 0.789327
1122.26, 0.788121
1121.83, 0.785697
1121.39, 0.784527
1120.96, 0.785321
1120.53, 0.785973
1120.11, 0.784571
1119.68, 0.782167
1119.25, 0.781296
1118.82, 0.782328
1118.39, 0.782898
1117.96, 0.781287
1117.54, 0.778923
1117.11, 0.778364
1116.68, 0.779611
1116.25, 0.780059
1115.83, 0.778228
1115.4, 0.775929
1114.98, 0.775699
1114.55, 0.777136
1114.13, 0.777422
1113.7, 0.775365
1113.28, 0.773158
1112.85, 0.773272
1112.43, 0.774871
1112.01, 0.774955
1111.58, 0.772667
1111.16, 0.770585
1110.74, 0.77106
1110.32, 0.772793
1109.89, 0.772634
1109.47, 0.770113
1109.05, 0.768192
1108.63, 0.769046
1108.21, 0.770881
1107.79, 0.770435
1107.37, 0.767683
1106.95, 0.765962
1106.53, 0.767213
1106.11, 0.769115
1105.69, 0.768335
1105.28, 0.765355
1104.86, 0.76388
1104.44, 0.765548
1104.02, 0.767476
1103.61, 0.766313
1103.19, 0.763109
1102.77, 0.761932
1102.36, 0.764041
1101.94, 0.765951
1101.53, 0.764347
1101.11, 0.760927
1100.7, 0.760108
1100.28, 0.762684
1099.87, 0.764525
1099.45, 0.762415
1099.04, 0.758787
1098.63, 0.7584
1098.21, 0.761476
1097.8, 0.763186
1097.39, 0.760489
1096.98, 0.756663
1096.57, 0.756796
1096.15, 0.760417
1095.74, 0.761922
1095.33, 0.758535
1094.92, 0.75452
1094.51, 0.755288
1094.1, 0.759514
1093.69, 0.760719
1093.28, 0.756504
1092.88, 0.752309
1092.47, 0.753868
1092.06, 0.758785
1091.65, 0.75956
1091.24, 0.754319
1090.84, 0.749948
1090.43, 0.752519
1090.02, 0.758259
1089.61, 0.758416
1089.21, 0.751844
1088.8, 0.747292
1088.4, 0.751218
1087.99, 0.757995
1087.59, 0.75723
1087.18, 0.748811
1086.78, 0.744049
1086.37, 0.749903
1085.97, 0.758096
1085.57, 0.755855
1085.16, 0.744591
1084.76, 0.739505
1084.36, 0.748388
1083.96, 0.758752
1083.55, 0.753785
1083.15, 0.737305
1082.75, 0.731429
1082.35, 0.745866
1081.95, 0.760149
1081.55, 0.748393
1081.15, 0.71826
1080.75, 0.708226
1080.35, 0.735564
1079.95, 0.757219
1079.55, 0.703416
1079.15, 0.559513
1078.75, 0.403731
1078.36, 0.346943
1077.96, 0.429766
1077.56, 0.585033
1077.16, 0.704844
1076.77, 0.73854
1076.37, 0.720586
1075.97, 0.712054
1075.58, 0.732395
1075.18, 0.75457
1074.79, 0.752927
1074.39, 0.736363
1074, 0.730768
1073.6, 0.742891
1073.21, 0.754783
1072.81, 0.751101
1072.42, 0.739079
1072.03, 0.736092
1071.63, 0.745289
1071.24, 0.753003
1070.85, 0.748926
1070.46, 0.739694
1070.06, 0.738292
1069.67, 0.745869
1069.28, 0.751207
1068.89, 0.747044
1068.5, 0.739677
1068.11, 0.739316
1067.72, 0.745804
1067.33, 0.749568
1066.94, 0.745422
1066.55, 0.739413
1066.16, 0.739779
1065.77, 0.745448
1065.38, 0.748074
1064.99, 0.743995
1064.61, 0.739039
1064.22, 0.739935
1063.83, 0.74494
1063.44, 0.746695
1063.06, 0.742717
1062.67, 0.738614
1062.28, 0.739903
1061.9, 0.744344
1061.51, 0.745406
1061.13, 0.741552
1060.74, 0.738164
1060.36, 0.739748
1059.97, 0.743691
1059.59, 0.74419
1059.2, 0.740479
1058.82, 0.737703
1058.44, 0.739507
1058.05, 0.743
1057.67, 0.743033
1057.29, 0.739481
1056.9, 0.737239
1056.52, 0.739203
1056.14, 0.742281
1055.76, 0.741925
1055.38, 0.738545
1055, 0.736775
1054.62, 0.738847
1054.23, 0.74154
1053.85, 0.740858
1053.47, 0.737661
1053.09, 0.736311
1052.72, 0.738451
1052.34, 0.740781
1051.96, 0.739828
1051.58, 0.736823
1051.2, 0.735846
1050.82, 0.738018
1050.44, 0.740008
1050.07, 0.738829
1049.69, 0.736023
1049.31, 0.73538
1048.94, 0.737553
1048.56, 0.739221
1048.18, 0.737856
1047.81, 0.735256
1047.43, 0.734911
1047.06, 0.737057
1046.68, 0.738421
1046.31, 0.736908
1045.93, 0.734516
1045.56, 0.734436
1045.18, 0.736532
1044.81, 0.73761
1044.44, 0.73598
1044.06, 0.733799
1043.69, 0.733952
1043.32, 0.735977
1042.95, 0.736786
1042.57, 0.735069
1042.2, 0.733099
1041.83, 0.733457
1041.46, 0.735394
1041.09, 0.735951
1040.72, 0.734174
1040.35, 0.732413
1039.98, 0.732949
1039.61, 0.73478
1039.24, 0.735102
1038.87, 0.73329
1038.5, 0.731736
1038.13, 0.732422
1037.76, 0.734137
1037.39, 0.734241
1037.02, 0.732415
1036.66, 0.731063
1036.29, 0.731876
1035.92, 0.733462
1035.55, 0.733366
1035.19, 0.731546
1034.82, 0.730391
1034.45, 0.731306
1034.09, 0.732755
1033.72, 0.732474
1033.36, 0.730679
1032.99, 0.729713
1032.63, 0.730708
1032.26, 0.732012
1031.9, 0.731565
1031.53, 0.729811
1031.17, 0.729025
1030.81, 0.730078
1030.44, 0.731233
1030.08, 0.730637
1029.72, 0.728937
1029.35, 0.728322
1028.99, 0.729413
1028.63, 0.730415
1028.27, 0.729687
1027.9, 0.728053
1027.54, 0.727598
1027.18, 0.728707
1026.82, 0.729555
1026.46, 0.728711
1026.1, 0.727154
1025.74, 0.726847
1025.38, 0.727958
1025.02, 0.728651
1024.66, 0.727709
1024.3, 0.726236
1023.94, 0.726065
1023.58, 0.727159
1023.23, 0.7277
1022.87, 0.726674
1022.51, 0.725293
1022.15, 0.725244
1021.79, 0.726307
1021.44, 0.726697
1021.08, 0.725604
1020.72, 0.724318
1020.37, 0.724377
1020.01, 0.725394
1019.65, 0.725637
1019.3, 0.724492
1018.94, 0.723305
1018.59, 0.723456
1018.23, 0.724414
1017.88, 0.724517
1017.52, 0.723332
1017.17, 0.722245
1016.82, 0.722475
1016.46, 0.723362
1016.11, 0.72333
1015.76, 0.722119
1015.4, 0.721131
1015.05, 0.721423
1014.7, 0.72223
1014.35, 0.722069
1013.99, 0.720844
1013.64, 0.719951
1013.29, 0.720292
1012.94, 0.721008
1012.59, 0.720727
1012.24, 0.719497
1011.89, 0.718697
1011.54, 0.719069
1011.19, 0.719688
1010.84, 0.719295
1010.49, 0.71807
1010.14, 0.717356
1009.79, 0.717744
1009.44, 0.718259
1009.09, 0.717761
1008.74, 0.71655
1008.39, 0.715915
1008.05, 0.716303
1007.7, 0.716709
1007.35, 0.716116
1007, 0.714924
1006.66, 0.714359
1006.31, 0.714732
1005.96, 0.715025
1005.62, 0.714344
1005.27, 0.713177
1004.93, 0.712671
1004.58, 0.713014
1004.24, 0.71319
1003.89, 0.712431
1003.55, 0.71129
1003.2, 0.710831
1002.86, 0.711129
1002.51, 0.711186
1002.17, 0.710356
1001.83, 0.709242
1001.48, 0.708818
1001.14, 0.709056
1000.8, 0.708992
1000.45, 0.708099
1000.11, 0.707011
999.769, 0.706607
999.427, 0.70677
999.085, 0.706585
998.744, 0.705634
998.403, 0.70457
998.062, 0.704168
997.721, 0.704243
997.38, 0.703936
997.04, 0.702933
996.7, 0.701885
996.36, 0.701468
996.02, 0.701441
995.681, 0.701011
995.342, 0.69996
995.003, 0.698921
994.664, 0.69847
994.326, 0.698326
993.988, 0.697774
993.65, 0.696675
993.312, 0.695634
992.974, 0.695128
992.637, 0.694853
992.3, 0.694178
991.963, 0.693032
991.626, 0.691974
991.29, 0.69139
990.954, 0.690969
990.618, 0.69017
990.282, 0.688974
989.947, 0.687882
989.611, 0.687195
989.276, 0.686615
988.942, 0.685688
988.607, 0.684436
988.273, 0.683289
987.938, 0.682472
987.605, 0.681715
987.271, 0.680657
986.937, 0.67934
986.604, 0.678114
986.271, 0.677138
985.938, 0.676187
985.606, 0.674991
985.274, 0.673596
984.941, 0.672261
984.61, 0.671094
984.278, 0.669929
983.946, 0.668586
983.615, 0.667094
983.284, 0.665617
982.953, 0.664222
982.623, 0.662823
982.293, 0.66132
981.963, 0.659709
981.633, 0.65805
981.303, 0.656387
980.974, 0.654729
980.644, 0.653049
980.315, 0.651291
979.987, 0.649404
979.658, 0.64743
979.33, 0.645485
979.002, 0.643609
978.674, 0.641668
978.346, 0.639503
978.019, 0.637169
977.691, 0.634905
977.364, 0.632806
977.038, 0.630642
976.711, 0.628142
976.385, 0.625394
976.058, 0.622776
975.733, 0.620423
975.407, 0.617989
975.081, 0.615092
974.756, 0.611875
974.431, 0.608864
974.106, 0.606225
973.782, 0.603473
973.457, 0.600113
973.133, 0.596369
972.809, 0.592929
972.485, 0.589972
972.162, 0.586853
971.838, 0.582967
971.515, 0.578643
971.192, 0.574741
970.87, 0.57144
970.547, 0.567913
970.225, 0.563451
969.903, 0.558507
969.581, 0.554127
969.259, 0.550475
968.938, 0.546522
968.617, 0.541457
968.296, 0.535882
967.975, 0.531044
967.655, 0.52707
967.334, 0.522712
967.014, 0.517064
966.694, 0.5109
966.375, 0.505674
966.055, 0.50147
965.736, 0.4968
965.417, 0.490666
965.098, 0.484036
964.779, 0.478581
964.461, 0.474327
964.143, 0.469537
963.825, 0.463121
963.507, 0.456258
963.189, 0.450846
962.872, 0.446838
962.555, 0.442235
962.238, 0.435866
961.921, 0.429131
961.604, 0.424151
961.288, 0.4208
960.972, 0.416807
960.656, 0.410922
960.34, 0.404774
960.025, 0.400698
959.709, 0.398473
959.394, 0.395554
959.079, 0.390624
958.765, 0.385534
958.45, 0.382817
958.136, 0.382136
957.822, 0.380677
957.508, 0.377067
957.194, 0.373383
956.881, 0.372322
956.568, 0.373406
956.255, 0.37356
955.942, 0.371389
955.629, 0.369194
955.317, 0.369803
955.004, 0.372564
954.692, 0.374155
954.381, 0.373207
954.069, 0.372262
953.758, 0.374237
953.446, 0.378263
953.135, 0.38079
952.825, 0.380535
952.514, 0.380316
952.204, 0.383098
951.893, 0.387733
951.583, 0.390453
951.274, 0.390138
950.964, 0.389932
950.655, 0.392806
950.346, 0.397247
950.037, 0.399255
949.728, 0.397965
949.419, 0.39692
949.111, 0.399045
948.803, 0.402344
948.495, 0.402543
948.187, 0.399124
947.879, 0.396137
947.572, 0.396412
947.265, 0.397279
946.958, 0.394087
946.651, 0.386769
946.344, 0.380042
946.038, 0.376573
945.732, 0.372706
945.426, 0.363158
945.12, 0.348402
944.814, 0.334058
944.509, 0.322514
944.204, 0.308466
943.899, 0.285306
943.594, 0.253954
943.289, 0.221229
942.985, 0.188832
942.681, 0.148014
942.377, 0.0885633
942.073, 0.0108317
941.769, 0.0767298
941.466, 0.173475
941.163, 0.293954
940.86, 0.45071
940.557, 0.625821
940.254, 0.763013
939.952, 0.795486
939.649, 0.689112
939.347, 0.464967
939.046, 0.184752
938.744, 0.0851196
938.442, 0.30251
938.141, 0.45677
937.84, 0.558957
937.539, 0.627292
937.238, 0.676245
936.938, 0.712403
936.638, 0.737096
936.337, 0.75209
936.037, 0.762053
935.738, 0.771175
935.438, 0.779068
935.139, 0.782585
934.84, 0.781888
934.541, 0.781862
934.242, 0.785604
933.943, 0.788903
933.645, 0.785318
933.347, 0.776612
933.049, 0.772804
932.751, 0.77784
932.453, 0.778692
932.156, 0.756829
931.858, 0.713972
931.561, 0.6808
931.264, 0.691498
930.968, 0.747416
930.671, 0.810964
930.375, 0.840189
930.079, 0.828143
929.783, 0.804671
929.487, 0.800782
929.192, 0.817289
928.896, 0.831076
928.601, 0.826439
928.306, 0.812005
928.011, 0.805994
927.716, 0.812544
927.422, 0.819271
927.128, 0.815846
926.834, 0.807094
926.54, 0.804579
926.246, 0.810338
925.953, 0.815106
925.659, 0.811908
925.366, 0.805318
925.073, 0.804281
924.78, 0.809536
924.488, 0.813166
924.195, 0.810041
923.903, 0.804713
923.611, 0.804571
923.319, 0.809463
923.028, 0.81229
922.736, 0.809186
922.445, 0.804733
922.154, 0.805221
921.863, 0.809821
921.572, 0.812022
921.282, 0.808922
920.991, 0.805143
920.701, 0.806113
920.411, 0.810457
920.121, 0.812136
919.832, 0.809038
919.542, 0.805815
919.253, 0.807173
918.964, 0.81128
918.675, 0.812508
918.386, 0.809417
918.098, 0.806674
917.809, 0.808353
917.521, 0.812233
917.233, 0.813059
916.945, 0.809986
916.658, 0.807673
916.37, 0.80962
916.083, 0.813276
915.796, 0.813739
915.509, 0.810696
915.222, 0.808777
914.935, 0.810953
914.649, 0.814384
914.363, 0.814515
914.077, 0.811517
913.791, 0.809966
913.505, 0.812334
913.22, 0.815538
912.934, 0.815366
912.649, 0.812427
912.364, 0.811224
912.08, 0.813753
911.795, 0.816727
911.511, 0.816276
911.226, 0.813412
910.942, 0.812539
910.658, 0.815201
910.375, 0.81794
910.091, 0.817233
909.808, 0.81446
909.525, 0.813903
909.242, 0.816671
908.959, 0.819171
908.676, 0.81823
908.394, 0.815563
908.111, 0.815308
907.829, 0.818157
907.547, 0.820416
907.265, 0.819262
906.984, 0.816717
906.702, 0.816751
906.421, 0.819657
906.14, 0.821672
905.859, 0.820325
905.578, 0.817916
905.298, 0.818226
905.017, 0.821167
904.737, 0.822935
904.457, 0.821416
904.177, 0.819156
903.898, 0.81973
903.618, 0.822683
903.339, 0.824204
903.06, 0.822534
902.781, 0.820437
902.502, 0.821261
902.223, 0.824205
901.945, 0.825478
901.666, 0.823678
901.388, 0.821756
901.11, 0.822817
900.832, 0.825731
900.555, 0.826758
900.277, 0.824849
900, 0.823112


