-112.171236,33.377649,"HD - LAVEEN -
 Store 447","5230 W BASELINE ROAD
LAVEEN, AZ  85339
(602) 605-8690"
-111.873702,33.431768,"HD - MESA -
 Store 6862","853 N DOBSON ROAD
MESA, AZ  85201
(480) 461-0251"
-111.753624,33.407569,"HD - MESA -
 Store 473","425 S VAL VISTA DR
MESA, AZ  85204
(480) 396-0227"
-111.615162,33.388598,"HD - MESA -
 Store 404","1545 S CRISMON RD
MESA, AZ  85208
(480) 380-1821"
-111.683777,33.383786,"HD - MESA -
 Store 456","6838 E SUPERSTITION SPRG
MESA, AZ  85208
(480) 981-6405"
-111.840235,33.383736,"HD - MESA -
 Store 469","1740 S COUNTRY CLUB DR
MESA, AZ  85210
(480) 644-9111"
-111.685796,33.451989,"HD - MESA -
 Store 406","6708 E MCKELLIPS RD
MESA, AZ  85215
(480) 830-2463"
-110.933104,31.363106,"HD - NOGALES -
 Store 8488","430 WHITE PARK DRIVE
NOGALES, AZ  85621
(520) 375-6545"
-110.952898,32.402406,"HD - ORO VALLEY -
 Store 481","10855 N ORACLE RD
ORO VALLEY, AZ  85737
(520) 877-3533"
-111.32219,34.267649,"HD - PAYSON -
 Store 422","2000 NORTH BEELINE HWY
PAYSON, AZ  85541
(928) 468-0339"
-112.257636,33.580613,"HD - PEORIA -
 Store 453","9201 W PEORIA AVE
PEORIA, AZ  85345
(623) 412-1750"
-112.270441,33.716865,"HD - PEORIA -
 Store 424","25650 N LKE PLEASANT PKY
PEORIA, AZ  85383
(623) 376-6735"
-112.003818,33.480334,"HD - PHOENIX -
 Store 477","3609 E THOMAS RD
PHOENIX, AZ  85018
(602) 225-0980"
-112.034783,33.64027,"HD - PHOENIX -
 Store 401","2217 EAST BELL ROAD
PHOENIX, AZ  85022
(602) 482-2430"
-112.037317,33.599824,"HD - PHOENIX -
 Store 480","12434 N CAVE CREEK RD
PHOENIX, AZ  85022
(602) 404-0574"
-112.112509,33.611031,"HD - PHOENIX -
 Store 468","2650 W THUNDERBIRD RD
PHOENIX, AZ  85023
(602) 548-9600"
-112.151724,33.506787,"HD - PHOENIX -
 Store 485","4848 N 43RD AVENUE
PHOENIX, AZ  85031
(623) 849-0125"
-111.977514,33.639585,"HD - PHOENIX -
 Store 464","16803 N TATUM BLVD
PHOENIX, AZ  85032
(602) 493-9600"
-112.218693,33.465553,"HD - PHOENIX -
 Store 455","7333 MCDOWELL
PHOENIX, AZ  85035
(623) 849-1200"
-112.274012,33.508213,"HD - PHOENIX -
 Store 413","9969 W CAMELBACK ROAD
PHOENIX, AZ  85037
(623) 772-1034"
-111.929262,33.655432,"HD - PHOENIX -
 Store 409","7000 EAST MAYO BLVD
PHOENIX, AZ  85054
(480) 538-2460"
-112.112971,33.841231,"HD - PHOENIX -
 Store 6948","35050 N NORTH VALLEY PKY
PHOENIX, AZ  85086
(623) 587-9222"
-111.975399,33.798958,"HD - PHOENIX -
 Store 488","4925 E CAREFREE HWY
PHOENIX, AZ  85331
(480) 488-0281"
-112.430301,34.552112,"HD - PRESCOTT -
 Store 452","1941 E HIGHWAY 69
PRESCOTT, AZ  86301
(928) 771-8467"
-112.375269,34.563372,"HD - PRESCOTT VALLEY -
 Store 446","5500 E STATE ROUTE 69
PRESCOTT VALLEY, AZ  86314
(928) 777-2400"
-111.686028,33.281223,"HD - QUEEN CREEK -
 Store 415","7401 S POWER ROAD
QUEEN CREEK, AZ  85242
(480) 988-6810"
-111.883417,33.538589,"HD - SCOTTSDALE -
 Store 457","9170 E INDIAN BEND RD
SCOTTSDALE, AZ  85250
(480) 951-8211"
-111.88596,33.576177,"HD - SCOTTSDALE -
 Store 420","9890 N 90TH STREET
SCOTTSDALE, AZ  85258
(480) 767-9294"
-111.897039,33.626453,"HD - SCOTTSDALE -
 Store 472","15499 N HAYDEN RD
SCOTTSDALE, AZ  85260
(480) 991-3738"
-110.016737,34.196697,"HD - SHOW LOW -
 Store 411","5601 S WHITE MOUNTAIN RD
SHOW LOW, AZ  85901
(928) 532-1552"
-110.256668,31.532733,"HD - SIERRA VISTA -
 Store 443","3500 AVENIDA COCHISE
SIERRA VISTA, AZ  85635
(520) 439-2806"
-112.355951,33.638842,"HD - SURPRISE -
 Store 483","13760 W BELL RD
SURPRISE, AZ  85374
(623) 544-1129"
-111.959274,33.378382,"HD - TEMPE -
 Store 489","1330 W BASELINE ROAD
TEMPE, AZ  85283
(480) 775-6404"
-111.94971,33.334419,"HD - TEMPE -
 Store 458","725 W WARNER RD
TEMPE, AZ  85284
(480) 496-9700"
-109.733152,32.832476,"HD - THATCHER -
 Store 445","750 S 20TH AVENUE
THATCHER, AZ  85552
(928) 348-3287"
-110.977955,32.284664,"HD - TUCSON -
 Store 414","4302 N ORACLE RD
TUCSON, AZ  85705
(520) 408-7201"
-110.828792,32.221188,"HD - TUCSON -
 Store 410","7677 E BROADWAY
TUCSON, AZ  85710
(520) 722-6171"
-110.989963,32.163074,"HD - TUCSON -
 Store 467","1155 W IRVINGTON RD
TUCSON, AZ  85714
(520) 294-1233"
-110.914177,32.221806,"HD - TUCSON -
 Store 486","3689 E BROADWAY BLVD
TUCSON, AZ  85716
(520) 327-3050"
-111.04862,32.327921,"HD - TUCSON -
 Store 478","3925 W COSTCO DR
TUCSON, AZ  85741
(520) 575-8750"
-114.613179,32.707797,"HD - YUMA -
 Store 402","1111 S REDONDO CENTER
YUMA, AZ  85365
(928) 373-9453"
-122.032184,37.849368,"HD - ALAMO -
 Store 1387","3211 DANVILLE BLVD
ALAMO, CA  94507
(925) 837-5038"
-118.141791,34.085227,"HD - ALHAMBRA -
 Store 6610","500 S MARENGO AVENUE
ALHAMBRA, CA  91803
(626) 458-9800"
-117.958919,33.841878,"HD - ANAHEIM -
 Store 6647","800 N BROOKHURST ST
ANAHEIM, CA  92801
(714) 533-9930"
-117.748476,33.871664,"HD - ANAHEIM -
 Store 6643","1095 N PULLMAN STREET
ANAHEIM, CA  92807
(714) 921-1215"
-117.837678,33.854131,"HD - ANAHEIM -
 Store 6658","1011 N TUSTIN AVENUE
ANAHEIM, CA  92807
(714) 688-4000"
-117.242503,34.47314,"HD - APPLE VALLEY -
 Store 6834","12218 APPLE VALLEY RD
APPLE VALLEY, CA  92308
(760) 961-9046"
-120.702585,35.527324,"HD - ATASCADERO -
 Store 1031","905 EL CAMINO REAL
ATASCADERO, CA  93422
(805) 464-0960"
-118.967264,35.39346,"HD - BAKERSFIELD -
 Store 1060","2655 MT VERNON AVENUE
BAKERSFIELD, CA  93306
(661) 872-2041"
-119.048555,35.339334,"HD - BAKERSFIELD -
 Store 1050","4001 MING AVENUE
BAKERSFIELD, CA  93309
(661) 837-4860"
-119.098541,35.383677,"HD - BAKERSFIELD -
 Store 1064","8700 ROSEDALE HWY
BAKERSFIELD, CA  93312
(661) 587-1545"
-119.091899,35.311955,"HD - BAKERSFIELD -
 Store 6687","4700 GOSFORD ROAD
BAKERSFIELD, CA  93313
(661) 835-1133"
-117.959202,34.072641,"HD - BALDWIN PARK -
 Store 6663","3200 PUENTE AVENUE
BALDWIN PARK, CA  91706
(626) 813-7131"
-117.056239,34.86293,"HD - BARSTOW -
 Store 6972","1100 L AVENUE
BARSTOW, CA  92311
(760) 256-3018"
-116.954977,33.923406,"HD - BEAUMONT -
 Store 8987","1480 EAST 2ND STREET
BEAUMONT, CA  92223
(951) 769-0301"
-117.867054,33.911229,"HD - BREA -
 Store 1072","2455 E IMPERIAL HWY
BREA, CA  92821
(714) 990-8493"
-121.746176,37.961433,"HD - BRENTWOOD -
 Store 1076","5631 LONE TREE WAY
BRENTWOOD, CA  94513
(925) 513-6060"
-118.301238,34.170173,"HD - BURBANK -
 Store 6654","1200 FLOWER STREET
BURBANK, CA  91502
(818) 556-1563"
-119.078022,34.2193,"HD - CAMARILLO -
 Store 1012","401 W VENTURA BLVD
CAMARILLO, CA  93010
(805) 389-9918"
-121.941379,37.294111,"HD - CAMPBELL -
 Store 642","480 E HAMILTON AVE
CAMPBELL, CA  95008
(408) 866-1900"
-118.594121,34.219755,"HD - CANOGA PARK -
 Store 612","21218 ROSCOE BLVD
CANOGA PARK, CA  91304
(818) 348-9400"
-121.325188,38.660959,"HD - CARMICHAEL -
 Store 650","6001 MADISON AVE
CARMICHAEL, CA  95608
(916) 344-9600"
-118.275122,33.807762,"HD - CARSON -
 Store 6670","110 E SEPULVEDA BLVD
CARSON, CA  90745
(310) 835-7547"
-118.10096,33.887308,"HD - CERRITOS -
 Store 608","10930 ALONDRA BLVD
CERRITOS, CA  90703
(562) 809-1966"
-121.795423,39.712342,"HD - CHICO -
 Store 6609","2580 NOTRE DAME BLVD
CHICO, CA  95928
(530) 342-0477"
-117.685763,34.02643,"HD - CHINO -
 Store 619","5450 WALNUT AVE
CHINO, CA  91710
(909) 627-9400"
-117.706306,33.988735,"HD - CHINO -
 Store 6876","14549 RAMONA AVE
CHINO, CA  91710
(909) 393-5205"
-117.030615,32.637214,"HD - CHULA VISTA -
 Store 658","725 PLAZA COURT
CHULA VISTA, CA  91910
(619) 421-6200"
-116.967799,32.635006,"HD - CHULA VISTA -
 Store 1030","1320 EASTLAKE PARKWAY
CHULA VISTA, CA  91915
(619) 421-0639"
-119.72856,36.80871,"HD - CLOVIS -
 Store 664","845 W SHAW AVENUE
CLOVIS, CA  93612
(559) 294-9600"
-122.468675,37.677163,"HD - COLMA -
 Store 639","2 COLMA BLVD
COLMA, CA  94014
(650) 755-9600"
-122.466514,37.676714,"HD - COLMA -
 Store 6655","91 COLMA BLVD
COLMA, CA  94014
(650) 757-9360"
-118.135012,33.986574,"HD - COMMERCE -
 Store 654","7015 E TELEGRAPH RD
COMMERCE, CA  90040
(323) 727-9600"
-118.238151,33.885808,"HD - COMPTON -
 Store 1858","101 TOWNE CENTER DRIVE
COMPTON, CA  90220
(310) 886-0886"
-122.055728,37.975521,"HD - CONCORD -
 Store 634","2090 MERIDIAN PARK BLVD
CONCORD, CA  94520
(925) 798-9600"
-122.045896,37.979674,"HD - CONCORD -
 Store 6829","1461 CONCORD AVENUE
CONCORD, CA  94520
(925) 356-0334"
-121.959624,37.950243,"HD - CONCORD -
 Store 1386","5424 YGNACIO VALLEY RD
CONCORD, CA  94521
(925) 672-2790"
-117.521386,33.890244,"HD - CORONA -
 Store 601","490 MCKINLEY ST
CORONA, CA  92879
(951) 278-9600"
-117.5374,33.845715,"HD - CORONA -
 Store 6665","1355 E ONTARIO AVE
CORONA, CA  92881
(951) 808-0327"
-117.918895,33.658012,"HD - COSTA MESA -
 Store 6664","2300 S HARBOR BLVD
COSTA MESA, CA  92626
(949) 646-4220"
-117.909367,34.086608,"HD - COVINA -
 Store 1845","963 W BADILLO STREET
COVINA, CA  91722
(626) 967-0204"
-124.197848,41.761036,"HD - CRESCENT CITY -
 Store 8524","520 US HIGHWAY 101 NORTH
CRESCENT CITY, CA  95531
(707) 464-9463"
-118.031857,33.831548,"HD - CYPRESS -
 Store 6650","5800 LINCOLN AVE
CYPRESS, CA  90630
(714) 816-0624"
-122.483608,37.699203,"HD - DALY CITY -
 Store 1092","303 E LAKE MERCED BLVD
DALY CITY, CA  94015
(650) 755-0178"
-119.247326,35.747043,"HD - DELANO -
 Store 8426","601 WOOLLOMES AVE
DELANO, CA  93215
(661) 720-0926"
-118.155901,33.948106,"HD - DOWNEY -
 Store 6627","7121 FIRESTONE BLVD
DOWNEY, CA  90241
(562) 776-2200"
-121.928711,37.706207,"HD - DUBLIN -
 Store 1029","7050 AMADOR PLAZA RD
DUBLIN, CA  94568
(925) 479-3100"
-122.135687,37.458048,"HD - EAST PALO ALTO -
 Store 6603","1781 E BAYSHORE RD
EAST PALO ALTO, CA  94303
(650) 462-6800"
-116.965487,32.807919,"HD - EL CAJON -
 Store 1848","298 FLETCHER PKWY
EL CAJON, CA  92020
(619) 401-6610"
-115.550166,32.77135,"HD - EL CENTRO -
 Store 1059","320 WAKE AVE
EL CENTRO, CA  92243
(760) 353-0362"
-122.32164,37.929792,"HD - EL CERRITO -
 Store 643","11939 SAN PABLO AVE
EL CERRITO, CA  94530
(510) 235-0800"
-118.05476,34.089688,"HD - EL MONTE -
 Store 6673","9700 LOWER AZUSA ROAD
EL MONTE, CA  91731
(626) 443-2100"
-121.400636,38.424202,"HD - ELK GROVE -
 Store 6674","9150 W STOCKTON BLVD
ELK GROVE, CA  95758
(916) 478-2388"
-122.284719,37.828477,"HD - EMERYVILLE -
 Store 627","3838 HOLLIS AVENUE
EMERYVILLE, CA  94608
(510) 601-9400"
-117.262,33.066281,"HD - ENCINITAS -
 Store 660","1001 EL CAMINO REAL
ENCINITAS, CA  92024
(760) 943-9600"
-117.265099,33.068247,"HD - ENCINITAS -
 Store 1057","1550 LEUCADIA BLVD
ENCINITAS, CA  92024
(760) 479-2600"
-117.061762,33.132757,"HD - ESCONDIDO -
 Store 1053","1475 E VALLEY PARKWAY
ESCONDIDO, CA  92027
(760) 233-1285"
-117.104239,33.109759,"HD - ESCONDIDO -
 Store 6612","1550 W VALLEY PARKWAY
ESCONDIDO, CA  92029
(760) 432-9600"
-122.067595,38.247502,"HD - FAIRFIELD -
 Store 637","2121 CADENASSO DR
FAIRFIELD, CA  94533
(707) 426-9600"
-121.127303,38.65729,"HD - FOLSOM -
 Store 6675","2675 E BIDWELL ST
FOLSOM, CA  95630
(916) 983-0401"
-117.45759,34.139339,"HD - FONTANA -
 Store 6960","16005 SIERRA LAKES PKWY
FONTANA, CA  92336
(909) 350-3476"
-121.94584,37.511244,"HD - FREMONT -
 Store 6636","43900 ICEHOUSE TERRACE
FREMONT, CA  94538
(510) 490-0191"
-119.850946,36.808471,"HD - FRESNO -
 Store 663","3272 W SHAW AVENUE
FRESNO, CA  93711
(559) 277-9600"
-119.78934,36.839785,"HD - FRESNO -
 Store 1014","7150 N ABBEY ST
FRESNO, CA  93720
(559) 431-9860"
-119.733391,36.735692,"HD - FRESNO -
 Store 1086","4864 EAST KINGS CANYON
FRESNO, CA  93727
(559) 455-9124"
-117.881254,33.86679,"HD - FULLERTON -
 Store 682","601 S PLACENTIA
FULLERTON, CA  92831
(714) 738-4550"
-117.943905,33.774342,"HD - GARDEN GROVE -
 Store 6639","10801 GARDEN GROVE BLVD
GARDEN GROVE, CA  92843
(714) 539-0319"
-118.287519,33.868598,"HD - GARDENA -
 Store 611","740 182ND STREET
GARDENA, CA  90248
(310) 324-7100"
-121.569638,37.031514,"HD - GILROY -
 Store 6677","8850 SAN YSIDRO AVE
GILROY, CA  95020
(408) 847-7712"
-118.269853,34.143299,"HD - GLENDALE -
 Store 649","5040 SAN FERNANDO RD
GLENDALE, CA  91204
(818) 246-9600"
-117.829176,34.115705,"HD - GLENDORA -
 Store 6617","1305 S LONE HILL AVENUE
GLENDORA, CA  91740
(909) 592-4241"
-119.87364,34.428064,"HD - GOLETA -
 Store 6623","6975 MARKETPLACE DR
GOLETA, CA  93117
(805) 961-4746"
-119.672674,36.330006,"HD - HANFORD -
 Store 1073","501 N 12TH AVENUE
HANFORD, CA  93230
(559) 582-9120"
-118.367304,33.899487,"HD - HAWTHORNE -
 Store 620","14603 OCEANGATE
HAWTHORNE, CA  90250
(310) 644-9600"
-122.115511,37.660939,"HD - HAYWARD -
 Store 1017","21787 HESPERIAN BLVD
HAYWARD, CA  94541
(510) 887-8544"
-117.007939,33.747524,"HD - HEMET -
 Store 6637","3400 W FLORIDA
HEMET, CA  92545
(951) 929-9742"
-122.268163,38.009582,"HD - HERCULES -
 Store 1044","1625 SYCAMORE AVENUE
HERCULES, CA  94547
(510) 245-9572"
-118.311072,34.098034,"HD - HOLLYWOOD -
 Store 6616","5600 SUNSET BLVD
HOLLYWOOD, CA  90028
(323) 461-3303"
-118.001701,33.715561,"HD - HUNTINGTON BEACH -
 Store 6646","7100 WARNER AVE
HUNTINGTON BEACH, CA  92647
(714) 596-2944"
-118.008815,33.729939,"HD - HUNTINGTON BEACH -
 Store 6685","6912 EDINGER AVE
HUNTINGTON BEACH, CA  92647
(714) 842-9091"
-117.97154,33.68396,"HD - HUNTINGTON BEACH -
 Store 6963","19101 MAGNOLIA STREET
HUNTINGTON BEACH, CA  92646
(714) 965-4049"
-118.214109,33.989028,"HD - HUNTINGTON PARK -
 Store 1002","3040 SLAUSON AVENUE
HUNTINGTON PARK, CA  90255
(323) 587-5520"
-116.216472,33.743417,"HD - INDIO -
 Store 6874","42100 JACKSON STREET
INDIO, CA  92203
(760) 347-7410"
-117.908413,33.995022,"HD - INDUSTRY -
 Store 607","18131 GALE AVE
INDUSTRY, CA  91748
(626) 965-5317"
-118.37026,33.957478,"HD - INGLEWOOD -
 Store 6855","8801 S LA CIENEGA BLVD
INGLEWOOD, CA  90301
(310) 417-9051"
-118.330274,33.945608,"HD - INGLEWOOD -
 Store 1010","3363 CENTURY BLVD
INGLEWOOD, CA  90303
(310) 677-1944"
-117.74172,33.700705,"HD - IRVINE -
 Store 8525","6200 IRVINE BLVD
IRVINE, CA  92620
(949) 262-0685"
-117.932891,33.926287,"HD - LA HABRA -
 Store 6657","600 S HARBOR BLVD
LA HABRA, CA  90631
(562) 690-6006"
-118.011684,33.918482,"HD - LA MIRADA -
 Store 684","12300 LA MIRADA BLVD
LA MIRADA, CA  90638
(562) 947-3742"
-116.269856,33.707549,"HD - LA QUINTA -
 Store 6630","79900 HIGHWAY 111
LA QUINTA, CA  92253
(760) 347-8722"
-117.712849,33.61258,"HD - LAGUNA HILLS -
 Store 6628","24332 EL TORO RD
LAGUNA HILLS, CA  92653
(949) 598-9171"
-117.707975,33.565716,"HD - LAGUNA NIGUEL -
 Store 1077","27401 LA PAZ RD
LAGUNA NIGUEL, CA  92677
(949) 831-3698"
-117.684659,33.555861,"HD - LAGUNA NIGUEL -
 Store 6653","25600 RANCHO NIGUEL RD
LAGUNA NIGUEL, CA  92677
(949) 362-7800"
-117.340377,33.690605,"HD - LAKE ELSINORE -
 Store 8988","18282 COLLIER AVENUE
LAKE ELSINORE, CA  92530
(951) 245-9055"
-117.702778,33.618991,"HD - LAKE FOREST -
 Store 1840","23651 EL TORO RD
LAKE FOREST, CA  92630
(949) 206-0113"
-117.661166,33.670952,"HD - LAKE FOREST -
 Store 6668","20021 LAKE FOREST DR
LAKE FOREST, CA  92630
(949) 609-0221"
-118.134502,33.850341,"HD - LAKEWOOD -
 Store 6614","5000 HARDWICK STREET
LAKEWOOD, CA  90712
(562) 529-3500"
-118.165505,34.686484,"HD - LANCASTER -
 Store 6651","44226 20TH ST WEST
LANCASTER, CA  93534
(661) 951-3669"
-117.03564,32.742852,"HD - LEMON GROVE -
 Store 659","7530 BROADWAY
LEMON GROVE, CA  91945
(619) 589-2999"
-121.302691,38.870248,"HD - LINCOLN -
 Store 8571","1000 GROVELAND LANE
LINCOLN, CA  95648
(916) 434-7337"
-121.770878,37.698225,"HD - LIVERMORE -
 Store 6678","2500 LAS POSITAS RD
LIVERMORE, CA  94550
(925) 243-1212"
